DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-11-22,0.0,88.0,28.0,46.0,160.0,0.0
2010-11-23,0.0,78.0,32.0,61.0,119.0,0.0
2010-11-24,0.0,50.0,38.0,53.0,138.0,0.0
2010-11-25,0.0,81.0,23.0,56.0,136.0,0.0
2010-11-26,0.0,76.0,34.0,50.0,172.0,0.0
2010-11-27,0.0,70.0,24.0,53.0,141.0,0.0
2010-11-28,0.0,75.0,28.0,51.0,114.0,0.0
2010-11-29,0.0,86.0,34.0,54.0,171.0,0.0
2010-11-30,0.0,82.0,23.0,68.0,144.0,0.0
2010-12-01,0.0,71.0,29.0,49.0,146.0,0.0
2010-12-02,0.0,60.0,40.0,49.0,159.0,0.0
2010-12-03,0.0,68.0,35.0,56.0,177.0,0.0
2010-12-04,0.0,92.0,30.0,56.0,150.0,0.0
2010-12-05,0.0,91.0,21.0,59.0,152.0,0.0
2010-12-06,0.0,83.0,26.0,46.0,162.0,0.0
2010-12-07,0.0,66.0,21.0,53.0,173.0,0.0
2010-12-08,0.0,96.0,26.0,52.0,150.0,0.0
2010-12-09,0.0,89.0,25.0,59.0,155.0,0.0
2010-12-10,0.0,73.0,30.0,59.0,143.0,0.0
2010-12-11,0.0,59.0,27.0,49.0,140.0,0.0
2010-12-12,0.0,109.0,21.0,61.0,172.0,0.0
2010-12-13,0.0,69.0,39.0,59.0,154.0,0.0
2010-12-14,0.0,81.0,19.0,49.0,183.0,0.0
2010-12-15,0.0,93.0,31.0,57.0,137.0,0.0
2010-12-16,0.0,79.0,36.0,51.0,162.0,0.0
2010-12-17,0.0,71.0,23.0,62.0,175.0,0.0
2010-12-18,0.0,71.0,27.0,69.0,152.0,0.0
2010-12-19,0.0,75.0,25.0,51.0,174.0,0.0
2010-12-20,0.0,70.0,24.0,60.0,167.0,0.0
2010-12-21,0.0,83.0,30.0,63.0,161.0,0.0
2010-12-22,0.0,92.0,24.0,47.0,155.0,0.0
2010-12-23,0.0,82.0,35.0,63.0,170.0,0.0
2010-12-24,0.0,82.0,23.0,50.0,164.0,0.0
2010-12-25,0.0,83.0,27.0,44.0,157.0,0.0
2010-12-26,0.0,87.0,34.0,49.0,153.0,0.0
2010-12-27,0.0,68.0,31.0,53.0,145.0,0.0
2010-12-28,0.0,85.0,36.0,54.0,157.0,0.0
2010-12-29,0.0,67.0,29.0,46.0,151.0,0.0
2010-12-30,0.0,65.0,32.0,46.0,153.0,0.0
2010-12-31,0.0,80.0,32.0,53.0,148.0,0.0
2011-01-01,0.0,70.0,20.0,46.0,153.0,0.0
2011-01-02,0.0,82.0,30.0,57.0,145.0,0.0
2011-01-03,0.0,82.0,19.0,48.0,152.0,0.0
2011-01-04,0.0,81.0,18.0,47.0,173.0,0.0
2011-01-05,0.0,88.0,29.0,67.0,175.0,0.0
2011-01-06,0.0,75.0,28.0,60.0,143.0,0.0
2011-01-07,0.0,75.0,31.0,55.0,160.0,0.0
2011-01-08,0.0,74.0,30.0,51.0,177.0,0.0
2011-01-09,0.0,81.0,22.0,54.0,154.0,0.0
2011-01-10,0.0,85.0,26.0,42.0,139.0,0.0
2011-01-11,0.0,67.0,28.0,52.0,160.0,0.0
2011-01-12,0.0,76.0,31.0,75.0,145.0,0.0
2011-01-13,0.0,81.0,30.0,53.0,163.0,0.0
2011-01-14,0.0,74.0,43.0,65.0,133.0,0.0
2011-01-15,0.0,71.0,22.0,49.0,168.0,0.0
2011-01-16,0.0,74.0,23.0,48.0,151.0,0.0
2011-01-17,0.0,76.0,19.0,53.0,158.0,0.0
2011-01-18,0.0,88.0,23.0,41.0,137.0,0.0
2011-01-19,0.0,98.0,24.0,60.0,158.0,0.0
2011-01-20,0.0,88.0,26.0,51.0,150.0,0.0
2011-01-21,0.0,78.0,26.0,66.0,140.0,0.0
2011-01-22,0.0,82.0,29.0,51.0,143.0,0.0
2011-01-23,0.0,85.0,33.0,42.0,152.0,0.0
2011-01-24,0.0,80.0,25.0,57.0,151.0,0.0
2011-01-25,0.0,84.0,28.0,46.0,131.0,0.0
2011-01-26,0.0,69.0,40.0,58.0,156.0,0.0
2011-01-27,0.0,92.0,34.0,58.0,154.0,0.0
2011-01-28,0.0,80.0,36.0,61.0,156.0,0.0
2011-01-29,0.0,99.0,33.0,72.0,142.0,0.0
2011-01-30,0.0,95.0,41.0,73.0,160.0,0.0
2011-01-31,0.0,115.0,27.0,53.0,140.0,0.0
2011-02-01,0.0,88.0,31.0,63.0,149.0,0.0
2011-02-02,0.0,95.0,24.0,58.0,127.0,0.0
2011-02-03,0.0,68.0,15.0,58.0,132.0,0.0
2011-02-04,0.0,57.0,25.0,42.0,137.0,0.0
2011-02-05,0.0,97.0,22.0,55.0,154.0,0.0
2011-02-06,0.0,87.0,34.0,66.0,142.0,0.0
2011-02-07,0.0,81.0,30.0,60.0,164.0,0.0
2011-02-08,0.0,79.0,26.0,47.0,173.0,0.0
2011-02-09,0.0,83.0,24.0,52.0,152.0,0.0
2011-02-10,0.0,72.0,27.0,53.0,168.0,0.0
2011-02-11,0.0,89.0,26.0,56.0,141.0,0.0
2011-02-12,0.0,83.0,32.0,76.0,120.0,0.0
2011-02-13,0.0,84.0,29.0,54.0,163.0,0.0
2011-02-14,0.0,92.0,28.0,54.0,167.0,0.0
2011-02-15,0.0,61.0,23.0,60.0,149.0,0.0
2011-02-16,0.0,77.0,32.0,56.0,145.0,0.0
2011-02-17,0.0,67.0,28.0,67.0,138.0,0.0
2011-02-18,0.0,71.0,28.0,61.0,136.0,0.0
2011-02-19,0.0,87.0,33.0,34.0,169.0,0.0
2011-02-20,0.0,80.0,16.0,51.0,158.0,0.0
2011-02-21,0.0,84.0,26.0,49.0,155.0,0.0
2011-02-22,0.0,60.0,29.0,48.0,153.0,0.0
2011-02-23,0.0,73.0,28.0,57.0,136.0,0.0
2011-02-24,0.0,76.0,27.0,51.0,150.0,0.0
2011-02-25,0.0,83.0,25.0,47.0,122.0,0.0
2011-02-26,0.0,72.0,26.0,58.0,139.0,0.0
2011-02-27,0.0,69.0,22.0,47.0,146.0,0.0
2011-02-28,0.0,59.0,26.0,47.0,150.0,0.0
2011-03-01,0.0,81.0,29.0,47.0,167.0,0.0
