DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2011-02-18,54.0,13.0,8.0,22.0,0.0,0.0
2011-02-19,58.0,23.0,10.0,15.0,0.0,0.0
2011-02-20,61.0,8.0,13.0,26.0,0.0,0.0
2011-02-21,62.0,20.0,9.0,18.0,0.0,0.0
2011-02-22,73.0,7.0,13.0,10.0,0.0,0.0
2011-02-23,85.0,17.0,11.0,29.0,0.0,0.0
2011-02-24,57.0,20.0,13.0,20.0,0.0,0.0
2011-02-25,76.0,13.0,13.0,17.0,0.0,0.0
2011-02-26,55.0,22.0,13.0,17.0,0.0,0.0
2011-02-27,64.0,20.0,12.0,18.0,0.0,0.0
2011-02-28,77.0,12.0,10.0,11.0,0.0,0.0
2011-03-01,73.0,14.0,10.0,16.0,0.0,0.0
2011-03-02,63.0,10.0,8.0,24.0,0.0,0.0
2011-03-03,61.0,13.0,19.0,21.0,0.0,0.0
2011-03-04,79.0,23.0,10.0,21.0,0.0,0.0
2011-03-05,86.0,16.0,14.0,14.0,0.0,0.0
2011-03-06,77.0,11.0,14.0,19.0,0.0,0.0
2011-03-07,86.0,10.0,14.0,15.0,0.0,0.0
2011-03-08,60.0,15.0,14.0,20.0,0.0,0.0
2011-03-09,62.0,13.0,7.0,16.0,0.0,0.0
2011-03-10,72.0,15.0,5.0,17.0,0.0,0.0
2011-03-11,67.0,15.0,12.0,16.0,0.0,0.0
2011-03-12,65.0,8.0,5.0,20.0,0.0,0.0
